 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.100505 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -0.718994 -0.974243 -0.563965  -0.519104 1.0235 0.0410156   -0.520606 -0.04439 0.692085  0.750464 0.502019 -0.429861 0.419795 -0.86443 -0.276646 -0.510467 0.027159 -0.859469   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.110483 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -0.794678 -0.974243 -0.563965  -0.173035 1.27313 0.0410156   -0.520606 -0.0443917 0.692091  0.750456 0.502023 -0.429871 0.419795 -0.864428 -0.276652 -0.510478 0.0271576 -0.859462   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.120506 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -0.813599 -0.80481 -0.422974  -0.0741577 1.17328 0.225586   -0.520606 -0.0443928 0.692095  0.750451 0.502025 -0.429877 0.419795 -0.864426 -0.276657 -0.510486 0.0271575 -0.859457   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.130482 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -0.813599 -0.720093 -0.0469971  0.098877 1.14832 0.225586   -0.520606 -0.044394 0.692099  0.750445 0.502027 -0.429885 0.419795 -0.864425 -0.276661 -0.510495 0.0271555 -0.859452   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.140472 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -0.813599 -0.80481 -0.610962  0.0247192 1.14832 0.205078   -0.520606 -0.0443957 0.692102  0.75044 0.50203 -0.429891 0.419796 -0.864424 -0.276664 -0.510502 0.027153 -0.859448   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.150472 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -0.964966 -0.635376 -0.234985  0.123596 1.24817 0.307617   -0.520606 -0.0443967 0.692103  0.750438 0.50203 -0.429893 0.419797 -0.864424 -0.276663 -0.510503 0.0271501 -0.859447   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.160512 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -1.04065 -0.656555 -0.234985  0.0741577 1.47284 0.225586   -0.520606 -0.044398 0.692102  0.750437 0.502031 -0.429894 0.419799 -0.864423 -0.27666 -0.510502 0.0271471 -0.859448   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.170505 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -1.11633 -0.656555 -0.0469971  0.173035 1.44788 0.307617   -0.520606 -0.0443992 0.692102  0.750437 0.502033 -0.429893 0.419802 -0.864422 -0.27666 -0.510501 0.0271458 -0.859448   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.180486 0.0208401   -0.186144 -0.0962508 0.293361  -0.156829 -0.0398702 0.367012 0.916033   -1.05957 -0.720093 -0.422974  0.271912 1.44788 0.225586   -0.520606 -0.0444018 0.692102  0.750434 0.502036 -0.429894 0.419806 -0.864421 -0.276658 -0.510501 0.0271412 -0.859449   1761.54 1761.54 1761.54 105.692 105.692 105.692  0 0 0 0 0 0 
 0.190438 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.908203 -0.550659 -0.234985  0.420227 1.22321 0.307617   -0.520606 -0.0444038 0.692102  0.750432 0.502039 -0.429894 0.41981 -0.864419 -0.276658 -0.510501 0.0271392 -0.859449   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
