 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.109443 0.032679   -0.342457 0.0195094 -0.27071  0.0939009 0.414821 -0.872089 -0.242005   -0.737915 -1.84259 -0.892944  -1.45844 1.52277 -0.451172   -0.498171 0.0294711 0.689246  0.869843 0.167637 -0.463972 0.0396326 -0.961201 -0.272989 -0.491733 0.219069 -0.842738   2743.59 2743.59 2743.59 164.615 164.615 164.615  0 0 0 0 0 0 
 0.119459 0.032679   -0.342457 0.0195094 -0.27071  0.0939009 0.414821 -0.872089 -0.242005   -0.813599 -1.75787 -1.08093  -1.26068 1.4978 -0.451172   -0.498172 0.0294709 0.689246  0.869843 0.167638 -0.463973 0.0396326 -0.9612 -0.272989 -0.491734 0.219069 -0.842737   2743.59 2743.59 2743.59 164.615 164.615 164.615  0 0 0 0 0 0 
 0.129432 0.032679   -0.342457 0.0195094 -0.27071  0.0939009 0.414821 -0.872089 -0.242005   -0.662231 -1.65198 -1.08093  -1.1618 1.37299 -0.533203   -0.498172 0.0294702 0.689245  0.869844 0.167639 -0.463971 0.0396341 -0.9612 -0.272989 -0.491733 0.219069 -0.842738   2743.59 2743.59 2743.59 164.615 164.615 164.615  0 0 0 0 0 0 
 0.139426 0.032679   -0.342457 0.0195094 -0.27071  0.0939009 0.414821 -0.872089 -0.242005   -0.737915 -1.75787 -1.6449  -1.13708 1.57269 -0.369141   -0.498172 0.0294702 0.689245  0.869844 0.167639 -0.463971 0.0396341 -0.9612 -0.272989 -0.491733 0.219069 -0.842738   2743.59 2743.59 2743.59 164.615 164.615 164.615  0 0 0 0 0 0 
 0.149453 0.032679   -0.342457 0.0195094 -0.27071  0.0939009 0.414821 -0.872089 -0.242005   -0.889282 -1.58844 -1.45691  -1.26068 1.4978 -0.451172   -0.498172 0.0294702 0.689245  0.869844 0.167639 -0.463971 0.0396341 -0.9612 -0.272989 -0.491733 0.219069 -0.842738   2743.59 2743.59 2743.59 164.615 164.615 164.615  0 0 0 0 0 0 
 0.159437 0.032679   -0.342457 0.0195094 -0.27071  0.0939009 0.414821 -0.872089 -0.242005   -0.889282 -1.67316 -1.5979  -1.43372 1.62262 -0.533203   -0.498172 0.0294702 0.689245  0.869844 0.167639 -0.463971 0.0396341 -0.9612 -0.272989 -0.491733 0.219069 -0.842738   2743.59 2743.59 2743.59 164.615 164.615 164.615  0 0 0 0 0 0 
 0.169414 0.032679   -0.342457 0.0195094 -0.27071  0.0939009 0.414821 -0.872089 -0.242005   -0.870361 -1.75787 -0.845947  -1.43372 1.69751 -0.369141   -0.498172 0.0294702 0.689245  0.869845 0.167639 -0.46397 0.0396344 -0.9612 -0.272989 -0.491731 0.219069 -0.842739   2743.59 2743.59 2743.59 164.615 164.615 164.615  0 0 0 0 0 0 
 0.179434 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.889282 -1.84259 -1.26892  -1.43372 1.59766 -0.451172   -0.498172 0.0294705 0.689246  0.869844 0.167638 -0.463971 0.0396342 -0.961201 -0.272988 -0.491732 0.219068 -0.842739   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.189432 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.889282 -1.75787 -1.83289  -1.31012 1.69751 -0.451172   -0.498172 0.0294702 0.689245  0.869845 0.167639 -0.46397 0.0396344 -0.9612 -0.272989 -0.491731 0.219069 -0.842739   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.199428 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.889282 -1.58844 -1.26892  -1.23596 1.59766 -0.369141   -0.498172 0.0294702 0.689245  0.869845 0.167639 -0.46397 0.0396344 -0.9612 -0.272989 -0.491731 0.219069 -0.842739   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
