 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.207832 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   -0.0756836 0.105896 -0.422974  0.0494385 0.14978 -0.0205078   -0.572455 -0.163367 0.647935  0.682895 0.581958 -0.441564 0.500451 -0.813024 -0.297556 -0.532168 -0.0177817 -0.846452   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.217857 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   -0.0756836 0.0211792 -0.610962  0.123596 0.14978 -0.102539   -0.572452 -0.163422 0.648052  0.682701 0.582042 -0.441753 0.50047 -0.812963 -0.297693 -0.532399 -0.017849 -0.846305   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.227839 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   0 0.105896 -0.469971  0.197754 0.0249634 -0.102539   -0.572451 -0.163469 0.64816  0.682528 0.582114 -0.441927 0.500481 -0.81291 -0.297819 -0.532611 -0.0179066 -0.84617   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.237839 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   0.227051 0.211792 -0.281982  0.271912 -0.274597 0.0615234   -0.57245 -0.163508 0.648256  0.682376 0.582175 -0.44208 0.500487 -0.812865 -0.297931 -0.532799 -0.0179547 -0.846051   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.247832 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   0.151367 0.211792 -0.657959  0.173035 -0.174744 -0.102539   -0.57245 -0.163541 0.648341  0.682241 0.582229 -0.442218 0.500492 -0.812826 -0.29803 -0.532968 -0.0179978 -0.845944   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.257837 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   0.0189209 0.105896 -0.79895  0.197754 -0.0748901 -0.0205078   -0.572449 -0.163572 0.648419  0.682119 0.582277 -0.442342 0.500496 -0.81279 -0.298121 -0.53312 -0.0180369 -0.845847   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.267836 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   0.0189209 -0.0635376 -1.17493  0.0247192 0.14978 -0.0205078   -0.572448 -0.163603 0.648499  0.681994 0.582326 -0.442471 0.5005 -0.812754 -0.298212 -0.533277 -0.0180775 -0.845748   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.277828 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   -0.132446 0.0211792 -1.36292  0 -0.0499268 -0.0410156   -0.572448 -0.163634 0.648579  0.681868 0.582376 -0.4426 0.500503 -0.812718 -0.298306 -0.533435 -0.0181173 -0.845647   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.287843 0.0293215   -0.253675 -0.204987 0.210854  -0.261293 0.723269 0.631438 -0.0994695   -0.132446 -0.0635376 -1.17493  0.0247192 0.14978 0.0410156   -0.572447 -0.163665 0.648665  0.681735 0.582426 -0.442738 0.500505 -0.812681 -0.298404 -0.533603 -0.0181596 -0.84554   2373.97 2373.97 2373.97 142.438 142.438 142.438  0 0 0 0 0 0 
 0.297842 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -0.20813 -0.0847168 -1.73889  -0.0494385 0.349487 0.0410156   -0.572445 -0.163698 0.648756  0.681595 0.582479 -0.442884 0.500507 -0.812642 -0.298506 -0.53378 -0.0182065 -0.845428   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.307831 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -0.435181 0 -1.73889  0 0.649048 0.0410156   -0.572443 -0.163732 0.648851  0.68145 0.582533 -0.443035 0.50051 -0.812602 -0.298611 -0.533962 -0.0182551 -0.845311   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.317837 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -0.794678 -0.190613 -1.50391  -0.247192 0.973572 0.0410156   -0.57244 -0.163766 0.648946  0.681305 0.582588 -0.443188 0.500513 -0.812562 -0.298715 -0.534145 -0.0183054 -0.845195   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.327845 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -0.870361 -0.296509 -1.08093  -0.32135 1.09839 0.0410156   -0.572436 -0.163797 0.649037  0.681169 0.582637 -0.443332 0.500515 -0.812525 -0.29881 -0.534316 -0.0183544 -0.845086   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
