 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2
 3.44021 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   9.34692 3.49457 1.92688  18.7866 12.7064 1.8457 
 3.45023 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   9.85779 3.7699 1.87988  19.1327 12.3569 1.76367 
 3.46022 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   9.80103 3.51575 2.25586  18.8855 12.0823 1.8457 
 3.47021 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   9.27124 3.49457 2.11487  18.8608 12.5815 1.8457 
 3.48021 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   10.1416 3.98169 2.77283  19.3057 11.6579 1.76367 
 3.4902 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   9.64966 3.53693 2.81982  18.7125 11.608 1.76367 
 3.50022 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   10.4443 4.08759 2.58484  19.3304 11.0338 1.70215 
 3.51022 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   10.2362 3.74872 3.33679  18.9844 10.7592 1.86621 
 3.52021 0.0338524 4.53679   -0.304508 -0.219126 0.208037  -0.20132 -0.207738 0.227748 0.929756   10.0659 4.06641 2.77283  19.2563 11.2585 1.76367 
 3.53021 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   10.1605 3.81226 3.1958  18.8113 11.0837 1.68164 
 3.54023 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   9.87671 3.62164 3.2428  18.5889 11.608 1.51758 
 3.55021 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   10.8228 4.10876 3.28979  19.2563 10.6594 1.45605 
 3.56021 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   9.21448 3.24042 3.47778  18.1934 12.257 1.51758 
 3.5702 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   10.4822 3.83344 3.00781  18.7125 11.0089 1.53809 
 3.58021 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   9.74426 3.34631 3.2428  18.2181 11.7578 1.59961 
 3.59021 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   10.0281 3.70636 3.05481  18.3417 11.9325 1.59961 
 3.60021 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   10.2173 3.11334 2.86682  17.7731 11.4832 1.51758 
 3.61022 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   9.76318 3.24042 3.28979  17.7979 12.2071 1.51758 
 3.62023 0.0338605 4.54712   -0.303887 -0.220282 0.208004  -0.938328 -0.228769 -0.126461 -0.226304   10.1794 2.94391 3.10181  17.3776 11.4332 1.59961 
 3.63021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   9.63074 2.90155 3.1488  17.3776 12.2321 1.51758 
 3.64021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   10.3119 2.94391 2.72583  17.3529 11.4332 1.43555 
 3.65021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   9.72534 2.73212 3.1488  17.081 12.1572 1.43555 
 3.66023 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   9.64966 2.79565 2.96082  17.1552 12.6564 1.43555 
 3.67021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   9.95239 2.83801 2.20886  17.1799 12.257 1.35352 
 3.68021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   9.21448 2.49915 2.25586  16.7596 13.4053 1.49707 
 3.69021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   10.0281 2.90155 2.20886  16.9574 12.6814 1.43555 
 3.70023 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   9.63074 2.26617 2.44385  16.1911 12.956 1.49707 
 3.71021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   9.55505 2.35089 1.87988  16.2405 13.2556 1.41504 
 3.72021 0.0340135 4.52902   -0.305115 -0.222979 0.206714  -0.178148 -0.249369 0.224274 0.925084   10.0659 2.5415 2.02087  16.6113 13.0309 1.49707 
 3.73023 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   10.0659 2.20264 2.06787  16.3641 12.7313 1.49707 
 3.74021 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   9.91455 2.37207 2.02087  16.7102 13.1058 1.41504 
 3.75021 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   10.1984 2.71094 2.20886  16.9574 13.3055 1.43555 
 3.76022 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   10.6525 2.7533 1.78589  16.8338 12.5067 1.51758 
 3.7702 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   10.047 2.45679 1.6449  16.8338 13.2056 1.41504 
 3.78021 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   9.6875 2.35089 1.50391  16.6113 13.63 1.41504 
 3.79021 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   9.97131 2.5415 1.45691  16.8585 13.3055 1.49707 
 3.80021 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   10.4822 2.81683 2.16187  17.1552 12.5815 1.51758 
 3.81021 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   10.1794 2.90155 2.72583  17.3035 12.956 1.43555 
 3.82022 0.0338545 4.53828   -0.303299 -0.22043 0.209818  -0.200798 -0.225103 0.239115 0.922948   9.70642 2.94391 2.39685  17.3035 13.5551 1.51758 
 3.83021 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   9.93347 2.96509 2.58484  17.4765 13.5551 1.43555 
 3.84022 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   9.93347 3.0498 2.39685  17.6001 13.63 1.43555 
 3.85023 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   10.1605 2.81683 2.16187  17.5012 13.0309 1.35352 
 3.86021 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   9.63074 2.85919 2.39685  17.4271 13.8547 1.35352 
 3.87021 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   9.63074 2.94391 2.02087  17.4271 13.8547 1.35352 
 3.88022 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   10.4254 3.34631 2.49084  18.0698 12.6814 1.35352 
 3.89023 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   9.99023 3.1557 3.28979  17.8226 13.1058 1.43555 
 3.90024 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   9.76318 3.21924 2.91382  17.872 13.4053 1.35352 
 3.91022 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   10.274 3.51575 2.67883  18.1439 12.5815 1.35352 
 3.92021 0.0337317 4.52922   -0.302311 -0.217606 0.213087  -0.726936 0.195764 -0.654151 0.0729848   10.4254 3.53693 3.43079  18.0945 12.282 1.35352 
 3.93021 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.1227 3.51575 3.28979  17.9462 12.6065 1.35352 
 3.94025 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.8795 3.55811 3.57178  18.2181 11.7578 1.29199 
 3.95022 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.1416 3.17688 3.66577  17.5754 12.2321 1.27148 
 3.96022 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.1984 3.45221 3.80676  17.9956 12.3818 1.10742 
 3.9702 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.5768 3.47339 3.99475  17.7979 11.7078 1.12793 
 3.98022 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   9.99023 3.34631 3.66577  17.699 12.4068 1.18945 
 3.99021 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.3497 3.62164 3.99475  18.0945 12.282 1.20996 
 4.00021 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.293 3.36749 3.80676  17.699 11.7078 1.10742 
 4.01017 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   9.40369 3.13452 3.38379  17.2787 12.8561 1.02539 
 4.02021 0.0337023 4.53608   -0.301131 -0.218118 0.214541  -0.722441 0.195323 -0.660365 0.0620212   10.3687 3.30396 3.85376  17.5754 11.6329 1.02539 
 4.03022 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   9.83887 3.17688 3.85376  17.5754 12.2321 1.10742 
 4.04021 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   10.7849 3.57928 3.94775  18.1192 11.2834 0.963867 
 4.05022 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   10.1416 3.28278 4.41772  17.7237 11.8077 1.12793 
 4.06021 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   11.012 3.85461 3.94775  18.3911 10.934 0.963867 
 4.07021 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   9.70642 3.09216 4.08875  17.3282 11.9325 0.943359 
 4.08026 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   10.8038 3.664 4.18274  17.7731 10.909 1.0459 
 4.09021 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   9.72534 2.92273 4.08875  17.0316 11.8576 1.18945 
 4.10022 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   10.2551 3.11334 3.85376  17.081 11.558 1.10742 
 4.11024 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   9.95239 2.7533 3.90076  16.8091 11.7827 1.10742 
 4.12024 0.033712 4.52912   -0.301354 -0.217962 0.214781  -0.722694 0.186344 -0.662048 0.0684179   10.0848 3.02863 4.04175  17.3282 11.9325 1.10742 
 4.13021 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   9.74426 2.47797 3.75977  16.6608 12.1072 1.02539 
 4.14023 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.3119 2.85919 3.85376  17.1799 11.6579 1.02539 
 4.15021 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.1227 2.43561 4.8407  16.5866 11.608 1.10742 
 4.16021 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.7849 2.96509 4.22974  17.0068 11.0837 1.0459 
 4.17024 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.6525 2.56268 4.04175  16.5619 10.8091 1.10742 
 4.18021 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.047 2.49915 3.90076  16.4877 11.608 0.943359 
 4.19022 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.5768 2.71094 4.04175  16.8091 11.1836 1.02539 
 4.20021 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   9.99023 2.32971 4.08875  16.5125 12.0074 1.10742 
 4.21022 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.4822 2.68976 4.22974  16.9574 11.4832 1.10742 
 4.22021 0.033674 4.51926   -0.300638 -0.217249 0.217147  -0.72249 0.177684 -0.664384 0.0709205   10.1416 2.16028 3.71277  16.4877 11.7078 1.02539 
 4.23024 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.293 2.41443 3.71277  16.636 11.9075 1.18945 
 4.24021 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.1794 1.90613 3.75977  15.8698 11.583 0.943359 
 4.25022 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.2173 2.16028 3.75977  16.2158 11.9575 0.943359 
 4.26022 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.5389 2.09674 3.90076  16.1417 11.3583 1.02539 
 4.27021 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.52 2.18146 3.90076  16.2405 11.4332 1.02539 
 4.28021 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.8984 2.22382 3.85376  16.3641 10.8341 1.02539 
 4.2902 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.1794 1.82141 3.94775  15.7956 11.7827 1.02539 
 4.30022 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   11.2012 2.47797 3.66577  16.3889 11.1337 0.943359 
 4.31022 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.274 1.48254 3.75977  15.499 11.8077 0.943359 
 4.32021 0.0335187 4.51001   -0.299415 -0.213682 0.221083  -0.579123 -0.535551 0.464065 -0.403045   10.5579 1.90613 3.94775  15.6967 11.8077 0.861328 
 4.33021 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.2173 1.20721 3.80676  15.2271 11.9325 0.861328 
 4.34021 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.0659 1.37665 3.43079  15.1529 12.1572 0.922852 
 4.35021 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.7849 1.75787 3.57178  15.6473 11.5081 0.861328 
 4.36021 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.0092 1.18604 3.47778  14.8563 12.1821 0.922852 
 4.37024 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.293 1.37665 3.2428  15.1529 12.257 0.861328 
 4.38024 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.7471 1.33429 3.75977  15.0046 11.1586 0.943359 
 4.39021 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.1794 0.953064 4.04175  14.6338 11.9824 0.943359 
 4.40025 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.52 1.22839 3.43079  14.9799 11.7578 0.861328 
 4.41022 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.8417 1.08014 3.75977  14.7821 11.0837 0.943359 
 4.4202 0.0333983 4.50181   -0.298072 -0.211235 0.224911  -0.294037 0.800812 0.521045 -0.0274623   10.4633 0.889526 3.80676  14.7574 11.583 0.943359 
 4.4302 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.1794 0.677734 3.66577  14.436 12.1072 1.00488 
 4.44021 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.7092 0.80481 3.61877  14.5596 11.608 0.943359 
 4.45021 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.6525 0.550659 3.80676  14.3124 11.3084 1.02539 
 4.46022 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.3687 0.360046 3.66577  14.0652 11.6329 1.00488 
 4.47021 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.1416 0.169434 4.04175  13.9417 12.0573 1.00488 
 4.4802 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.2173 0.0847168 3.66577  13.9169 12.0573 0.922852 
 4.49021 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.293 0.105896 3.28979  13.9911 11.8576 1.00488 
 4.50023 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.4633 0.0211792 3.47778  13.645 11.583 1.00488 
 4.51025 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.1227 -0.338867 3.1488  13.2001 11.9325 1.00488 
 4.52021 0.0333542 4.5074   -0.29647 -0.211621 0.227342  -0.292717 0.817095 0.496636 -0.00495611   10.047 -0.614197 3.00781  13.0518 12.1322 1.00488 
 4.53021 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.1416 -0.698914 3.38379  12.8046 11.9575 1.00488 
 4.54022 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.2173 -0.868347 3.33679  12.5821 11.6829 1.16895 
 4.55022 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.6714 -0.741272 3.1488  12.9034 11.2335 1.16895 
 4.56021 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.4633 -1.10132 3.33679  12.681 11.1586 1.25098 
 4.57021 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.2362 -1.10132 3.33679  12.5821 11.1586 1.16895 
 4.58021 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.0092 -1.20721 3.38379  12.6068 11.8576 1.25098 
 4.59019 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.2362 -1.18604 3.33679  12.8293 11.3334 1.33301 
 4.60021 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.0659 -1.1225 3.52478  12.8787 11.6329 1.41504 
 4.61021 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.1605 -1.20721 3.33679  12.7798 11.7578 1.33301 
 4.62023 0.0331602 4.53337   -0.294216 -0.20915 0.229854  -0.289241 0.814272 0.502541 -0.0274463   10.8228 -1.08014 3.28979  12.9529 10.934 1.25098 
 4.63021 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.2362 -1.35547 3.71277  12.6068 11.2585 1.33301 
 4.64021 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.1605 -1.35547 3.71277  12.6315 11.4582 1.33301 
 4.65021 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.0092 -1.37665 3.71277  12.9776 11.7328 1.41504 
 4.66021 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.0659 -1.44019 3.71277  13.027 11.4083 1.49707 
 4.67021 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.047 -1.1225 3.90076  13.3731 11.7827 1.66113 
 4.68021 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.1984 -1.10132 3.10181  13.5709 11.6579 1.5791 
 4.69023 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.1984 -1.10132 3.85376  13.472 11.6829 1.66113 
 4.70025 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.4254 -1.10132 4.04175  13.645 11.4582 1.66113 
 4.71021 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   10.0659 -1.29193 3.66577  13.4967 11.7578 1.74316 
 4.72024 0.0329738 4.52511   -0.292155 -0.205419 0.235421  -0.28883 0.818371 0.495671 -0.0339985   9.99023 -1.29193 3.66577  13.472 11.6829 1.66113 
 4.73022 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   10.1227 -1.1225 3.47778  13.7933 11.8326 1.8252 
 4.74021 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   10.1227 -1.1225 3.28979  13.8181 11.8326 1.90723 
 4.75021 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   9.80103 -1.1225 3.28979  14.0405 12.0074 1.98926 
 4.76021 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   10.1038 -0.78363 3.05481  14.263 12.0074 2.07129 
 4.77021 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   10.0281 -0.953064 3.2428  14.1394 11.9075 2.07129 
 4.78021 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   10.1605 -0.868347 3.2428  14.4113 11.7827 2.15332 
 4.79021 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   10.1605 -0.677734 3.2428  14.5102 11.6829 2.15332 
 4.80025 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   9.85779 -0.78363 2.86682  14.5596 12.0573 2.07129 
 4.81024 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   9.85779 -0.78363 2.67883  14.7574 12.0573 2.15332 
 4.82021 0.0329617 4.48296   -0.292789 -0.202838 0.23867  -0.288587 0.822773 0.488557 -0.0327772   9.97131 -0.423584 2.06787  15.1529 11.9075 2.15332 
 4.83021 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   9.89563 -0.338867 2.81982  15.2271 11.8077 2.31738 
 4.84021 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   9.61182 -0.52948 3.05481  15.0787 12.1072 2.23535 
 4.85021 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   9.6875 -0.614197 3.2428  14.8315 11.8326 2.23535 
 4.86021 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   9.83887 -0.593018 2.67883  14.7574 11.4332 2.15332 
 4.87021 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   9.55505 -0.78363 2.67883  14.4113 11.6829 2.23535 
 4.88024 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   9.99023 -0.593018 2.63184  14.6338 11.1337 2.23535 
 4.89023 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   10.0281 -0.931885 3.05481  14.3866 10.8591 2.23535 
 4.90022 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   10.5389 -0.465942 3.00781  14.5596 10.0602 2.23535 
 4.9102 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   10.0092 -0.762451 3.2428  14.4608 10.7592 2.31738 
 4.92022 0.0329795 4.44893   -0.293493 -0.201341 0.240824  -0.28972 0.83034 0.474914 -0.0324732   9.95239 -0.910706 3.05481  14.2383 10.5845 2.23535 
 4.93024 0.0328377 4.44167   -0.292135 -0.198103 0.2449  -0.554158 -0.490445 0.500247 -0.449583   9.81995 -1.0166 3.05481  13.9664 10.8091 2.15332 
 4.94023 0.0328377 4.44167   -0.292135 -0.198103 0.2449  -0.554158 -0.490445 0.500247 -0.449583   9.66858 -1.18604 2.91382  13.7439 10.7343 2.07129 
 4.95021 0.0328377 4.44167   -0.292135 -0.198103 0.2449  -0.554158 -0.490445 0.500247 -0.449583   9.53613 -1.37665 3.10181  13.5709 10.8341 2.15332 
 4.96021 0.0328377 4.44167   -0.292135 -0.198103 0.2449  -0.554158 -0.490445 0.500247 -0.449583   9.55505 -1.54608 3.10181  13.3484 10.6594 2.05078 
 4.97022 0.0328377 4.44167   -0.292135 -0.198103 0.2449  -0.554158 -0.490445 0.500247 -0.449583   9.7821 -1.60962 3.28979  13.1506 10.1601 2.07129 
 4.98024 0.0328377 4.44167   -0.292135 -0.198103 0.2449  -0.554158 -0.490445 0.500247 -0.449583   9.57397 -1.69434 2.96082  12.7798 10.3099 2.05078 
 4.99023 0.0328377 4.44167   -0.292135 -0.198103 0.2449  -0.554158 -0.490445 0.500247 -0.449583   9.87671 -1.69434 3.1488  12.7304 9.91046 2.13281 
