 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 0.107215 0.0338209 0.169729  1.00364 2.74272 0.316162 4.87956   -0.27997 -0.271948 0.139418  0.298952 0.549574 0.404001 0.667367   0 0 0  0 0 0   -0.479347 -0.0396945 0.477309  -0.76762 -0.0642858 0.637673 -0.095418 0.995331 -0.0145201 -0.633763 -0.0719914 -0.77017   2790.27 2790.27 2790.27 167.416 167.416 167.416  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.117244 0.0338209 0.169729  1.00364 2.74272 0.316162 4.87956   -0.27997 -0.271948 0.139418  0.298952 0.549574 0.404001 0.667367   0 0 0  0 0 0   -0.479347 -0.0396945 0.477309  -0.76762 -0.0642858 0.637673 -0.095418 0.995331 -0.0145201 -0.633763 -0.0719914 -0.77017   2790.27 2790.27 2790.27 167.416 167.416 167.416  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.12721 0.0338209 0.169729  1.00364 2.74272 0.316162 4.87956   -0.27997 -0.271948 0.139418  0.298952 0.549574 0.404001 0.667367   0 0 0  0 0 0   -0.479347 -0.0396945 0.477309  -0.76762 -0.0642858 0.637673 -0.095418 0.995331 -0.0145201 -0.633763 -0.0719914 -0.77017   2790.27 2790.27 2790.27 167.416 167.416 167.416  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.137253 0.0338209 0.169729  1.00364 2.74272 0.316162 4.87956   -0.27997 -0.271948 0.139418  0.298952 0.549574 0.404001 0.667367   0 0 0  0 0 0   -0.479347 -0.0396944 0.477309  -0.767621 -0.0642855 0.637672 -0.0954177 0.995331 -0.0145203 -0.633762 -0.0719913 -0.770171   2790.27 2790.27 2790.27 167.416 167.416 167.416  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.147232 0.0338209 0.169729  1.00364 2.74272 0.316162 4.87956   -0.27997 -0.271948 0.139418  0.298952 0.549574 0.404001 0.667367   0 0 0  0 0 0   -0.479347 -0.0396944 0.477309  -0.767621 -0.0642855 0.637672 -0.0954177 0.995331 -0.0145203 -0.633762 -0.0719913 -0.770171   2790.27 2790.27 2790.27 167.416 167.416 167.416  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.157205 0.0338209 0.169729  1.00364 2.74272 0.316162 4.87956   -0.27997 -0.271948 0.139418  0.298952 0.549574 0.404001 0.667367   0 0 0  0 0 0   -0.479347 -0.0396944 0.477309  -0.767621 -0.0642855 0.637672 -0.0954177 0.995331 -0.0145203 -0.633762 -0.0719913 -0.770171   2790.27 2790.27 2790.27 167.416 167.416 167.416  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.16722 0.0338209 0.169729  1.00364 2.74272 0.316162 4.87956   -0.27997 -0.271948 0.139418  0.298952 0.549574 0.404001 0.667367   0 0 0  0 0 0   -0.479347 -0.0396943 0.477309  -0.767619 -0.0642852 0.637674 -0.095418 0.995331 -0.014521 -0.633763 -0.0719922 -0.77017   2790.27 2790.27 2790.27 167.416 167.416 167.416  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.177221 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396943 0.477309  -0.767619 -0.0642852 0.637674 -0.095418 0.995331 -0.014521 -0.633763 -0.0719922 -0.77017   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.18721 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396943 0.47731  -0.767618 -0.0642848 0.637675 -0.0954183 0.995331 -0.0145217 -0.633765 -0.0719931 -0.770168   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.19721 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479348 -0.0396938 0.47731  -0.767618 -0.064284 0.637675 -0.0954173 0.995331 -0.0145217 -0.633765 -0.0719924 -0.770168   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
