 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z test.tcp_pose_out_port.p.X test.tcp_pose_out_port.p.Y test.tcp_pose_out_port.p.Z test.tcp_pose_out_port.M.X_x test.tcp_pose_out_port.M.X_y test.tcp_pose_out_port.M.X_z test.tcp_pose_out_port.M.Y_x test.tcp_pose_out_port.M.Y_y test.tcp_pose_out_port.M.Y_z test.tcp_pose_out_port.M.Z_x test.tcp_pose_out_port.M.Z_y test.tcp_pose_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 6.59e-07 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.794678 -0.571838 -0.0469971  0.0247192 0.898682 -0.123047   -0.507028 -0.0122355 0.491836  0.718851 0.447543 -0.531938 0.476691 -0.874306 -0.0914024 -0.505983 -0.187865 -0.841836   -0.614322 -0.0520722 0.313324  0.718851 0.447543 -0.531938 0.476691 -0.874306 -0.0914024 -0.505983 -0.187865 -0.841836   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.015718 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.889282 -0.148254 -0.0939941  0.247192 0.998535 -0.123047   -0.507025 -0.0122375 0.491829  0.718857 0.447549 -0.531925 0.476698 -0.874303 -0.091396 -0.505968 -0.187867 -0.841845   -0.614315 -0.0520746 0.313316  0.718857 0.447549 -0.531925 0.476698 -0.874303 -0.091396 -0.505968 -0.187867 -0.841845   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0257385 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.813599 0.190613 -0.422974  0.370789 1.19824 -0.205078   -0.507023 -0.0122403 0.491826  0.718858 0.447553 -0.531921 0.476704 -0.8743 -0.0913924 -0.505961 -0.187871 -0.841848   -0.614312 -0.0520783 0.313312  0.718858 0.447553 -0.531921 0.476704 -0.8743 -0.0913924 -0.505961 -0.187871 -0.841848   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0357178 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.983887 0.508301 -0.610962  0.420227 1.39795 -0.205078   -0.507021 -0.0122464 0.491824  0.718855 0.447563 -0.531916 0.476716 -0.874294 -0.0913894 -0.505954 -0.187878 -0.841851   -0.614309 -0.0520858 0.313309  0.718855 0.447563 -0.531916 0.476716 -0.874294 -0.0913894 -0.505954 -0.187878 -0.841851   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0457263 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.983887 0.423584 -0.79895  0.370789 1.69751 -0.0410156   -0.507019 -0.0122649 0.491824  0.718837 0.447589 -0.531918 0.47675 -0.874276 -0.0913863 -0.505947 -0.1879 -0.84185   -0.614305 -0.0521092 0.31331  0.718837 0.447589 -0.531918 0.47675 -0.874276 -0.0913863 -0.505947 -0.1879 -0.84185   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0557105 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.946045 0.25415 -1.5509  -0.173035 1.44788 -0.0615234   -0.507018 -0.0122957 0.491829  0.718805 0.44763 -0.531928 0.476804 -0.874246 -0.0913845 -0.505942 -0.187938 -0.841844   -0.614303 -0.0521479 0.313316  0.718805 0.44763 -0.531928 0.476804 -0.874246 -0.0913845 -0.505942 -0.187938 -0.841844   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0657155 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.889282 -0.444763 -2.02087  -1.38428 1.37299 -0.143555   -0.507016 -0.012328 0.491835  0.71877 0.447675 -0.531937 0.47686 -0.874216 -0.0913859 -0.505939 -0.187974 -0.841838   -0.6143 -0.052188 0.313323  0.71877 0.447675 -0.531937 0.47686 -0.874216 -0.0913859 -0.505939 -0.187974 -0.841838   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0757383 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.681152 -0.444763 -1.69189  -0.96405 1.52277 0.0205078   -0.507016 -0.0123453 0.491837  0.718752 0.447699 -0.531941 0.47689 -0.874199 -0.0913871 -0.505936 -0.187992 -0.841836   -0.614299 -0.0522091 0.313326  0.718752 0.447699 -0.531941 0.47689 -0.874199 -0.0913871 -0.505936 -0.187992 -0.841836   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0857423 0.0255735 0.0844731  2.10056 3.85064 -1.31283 1.31068   0.126699 0.390437 -0.127149  0.619288 -0.1343 -0.74274 -0.216292   -0.548706 -0.25415 -2.11487  -0.593262 1.2981 -0.0615234   -0.507013 -0.0123486 0.491847  0.718741 0.447707 -0.531949 0.476888 -0.874198 -0.0914107 -0.505954 -0.187979 -0.841828   -0.6143 -0.0522096 0.313338  0.718741 0.447707 -0.531949 0.476888 -0.874198 -0.0914107 -0.505954 -0.187979 -0.841828   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
 0.0957179 0.0262059 0.0805101  2.13576 3.81839 -1.30817 1.27123   0.119612 0.403843 -0.112814  0.774227 0.293753 0.505989 0.241366   -0.245972 -0.402405 -2.11487  -0.346069 1.04846 -0.143555   -0.507013 -0.0123454 0.491849  0.718742 0.447703 -0.531951 0.476881 -0.874201 -0.0914141 -0.505959 -0.187975 -0.841826   -0.614302 -0.0522054 0.31334  0.718742 0.447703 -0.531951 0.476881 -0.874201 -0.0914141 -0.505959 -0.187975 -0.841826   10 10 10 10 10 10  0 0 0 0 0 0   2.68103 -0.570378 0.94767 1.16914 -0.316512 -0.992871 -0.308255 
