 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 0.114548 0.0233544 0.16655  2.92818 3.17022 1.75748 4.46076   0.250364 -0.220076 -0.0218117  -0.472328 0.0228155 0.359246 0.804567   0 0 0  0 0 0   -0.536958 -0.128732 0.574714  -0.706202 0.102376 0.70057 -0.00555429 0.988659 -0.150075 -0.707989 -0.109874 -0.697624   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.124555 0.0233544 0.16655  2.92818 3.17022 1.75748 4.46076   0.250364 -0.220076 -0.0218117  -0.472328 0.0228155 0.359246 0.804567   0 0 0  0 0 0   -0.53696 -0.128694 0.574728  -0.70617 0.102421 0.700595 -0.00547781 0.988662 -0.150055 -0.708021 -0.109802 -0.697603   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.134506 0.0233544 0.16655  2.92818 3.17022 1.75748 4.46076   0.250364 -0.220076 -0.0218117  -0.472328 0.0228155 0.359246 0.804567   0 0 0  0 0 0   -0.536962 -0.128667 0.574741  -0.706138 0.102452 0.700624 -0.00542345 0.988665 -0.150038 -0.708054 -0.109747 -0.697578   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.144556 0.0233544 0.16655  2.92818 3.17022 1.75748 4.46076   0.250364 -0.220076 -0.0218117  -0.472328 0.0228155 0.359246 0.804567   0 0 0  0 0 0   -0.536964 -0.128651 0.57475  -0.7061 0.102473 0.700658 -0.00538987 0.988667 -0.150027 -0.708091 -0.10971 -0.697546   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.154525 0.0233544 0.16655  2.92818 3.17022 1.75748 4.46076   0.250364 -0.220076 -0.0218117  -0.472328 0.0228155 0.359246 0.804567   0 0 0  0 0 0   -0.536967 -0.128647 0.574755  -0.706057 0.102482 0.7007 -0.00537778 0.988669 -0.150019 -0.708135 -0.10969 -0.697505   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.164542 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.53697 -0.128647 0.57476  -0.706004 0.102488 0.700753 -0.00537461 0.98867 -0.150011 -0.708188 -0.109675 -0.697454   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.17454 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.536974 -0.12865 0.574763  -0.705949 0.102491 0.700808 -0.00537297 0.988671 -0.150002 -0.708243 -0.109659 -0.6974   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.184542 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.536978 -0.128653 0.574763  -0.705915 0.102489 0.700843 -0.00537238 0.988673 -0.149991 -0.708277 -0.109646 -0.697368   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.194537 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.536981 -0.128659 0.574759  -0.705904 0.102478 0.700855 -0.00537473 0.988675 -0.149976 -0.708287 -0.109636 -0.697359   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.204567 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.536984 -0.128663 0.574753  -0.705902 0.102469 0.700859 -0.00537193 0.988677 -0.14996 -0.708289 -0.109622 -0.697359   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
