 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z test.tcp_pose_out_port.p.X test.tcp_pose_out_port.p.Y test.tcp_pose_out_port.p.Z test.tcp_pose_out_port.M.X_x test.tcp_pose_out_port.M.X_y test.tcp_pose_out_port.M.X_z test.tcp_pose_out_port.M.Y_x test.tcp_pose_out_port.M.Y_y test.tcp_pose_out_port.M.Y_z test.tcp_pose_out_port.M.Z_x test.tcp_pose_out_port.M.Z_y test.tcp_pose_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 2.27267 0.0381687 0.294303  25.0149 10.27 -18.793 20.5256   0.382722 -0.0311725 -0.0584295  0.304366 0.021097 -0.210265 0.928819   -0.83252 1.99084 -4.93469  4.32587 6.69019 -0.820312   -0.485386 -0.0601395 0.519107  0.556884 0.660275 -0.503902 0.553593 -0.747337 -0.367454 -0.619205 -0.0743269 -0.781703   -0.616688 -0.0759005 0.353347  0.556884 0.660275 -0.503902 0.553593 -0.747337 -0.367454 -0.619205 -0.0743269 -0.781703   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.28265 0.0381687 0.294303  25.0149 10.27 -18.793 20.5256   0.382722 -0.0311725 -0.0584295  0.304366 0.021097 -0.210265 0.928819   -0.964966 1.82141 -4.93469  4.10339 6.6153 -0.902344   -0.485189 -0.0608635 0.519729  0.555378 0.661164 -0.504398 0.553989 -0.746508 -0.36854 -0.620202 -0.0747521 -0.780872   -0.616703 -0.0767147 0.354145  0.555378 0.661164 -0.504398 0.553989 -0.746508 -0.36854 -0.620202 -0.0747521 -0.780872   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.29264 0.0381687 0.294303  25.0149 10.27 -18.793 20.5256   0.382722 -0.0311725 -0.0584295  0.304366 0.021097 -0.210265 0.928819   -0.813599 1.82141 -4.7467  4.10339 6.6153 -0.902344   -0.484999 -0.061581 0.520353  0.553874 0.662036 -0.504908 0.554371 -0.745691 -0.369617 -0.621206 -0.0751854 -0.780032   -0.616726 -0.0775241 0.354947  0.553874 0.662036 -0.504908 0.554371 -0.745691 -0.369617 -0.621206 -0.0751854 -0.780032   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.3026 0.0381687 0.294303  25.0149 10.27 -18.793 20.5256   0.382722 -0.0311725 -0.0584295  0.304366 0.021097 -0.210265 0.928819   -0.813599 1.73669 -4.7467  4.00452 6.51544 -0.902344   -0.484814 -0.0623158 0.52101  0.552312 0.662915 -0.505465 0.554743 -0.744863 -0.370728 -0.622264 -0.0756454 -0.779144   -0.616765 -0.0783564 0.355793  0.552312 0.662915 -0.505465 0.554743 -0.744863 -0.370728 -0.622264 -0.0756454 -0.779144   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.31265 0.0381687 0.294303  25.0149 10.27 -18.793 20.5256   0.382722 -0.0311725 -0.0584295  0.304366 0.021097 -0.210265 0.928819   -0.662231 1.82141 -4.7467  4.25171 6.29077 -0.820312   -0.484632 -0.0630382 0.521679  0.550753 0.663774 -0.506039 0.555081 -0.744052 -0.371848 -0.623343 -0.0760962 -0.778237   -0.616812 -0.0791744 0.356654  0.550753 0.663774 -0.506039 0.555081 -0.744052 -0.371848 -0.623343 -0.0760962 -0.778237   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.32264 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.662231 1.90613 -4.18274  4.15283 6.31573 -0.820312   -0.48446 -0.0637717 0.52235  0.549169 0.664628 -0.506639 0.555436 -0.743238 -0.372946 -0.624424 -0.0765946 -0.777321   -0.616869 -0.0800136 0.35752  0.549169 0.664628 -0.506639 0.555436 -0.743238 -0.372946 -0.624424 -0.0765946 -0.777321   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.33265 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.510864 1.75787 -4.41772  4.12811 6.01617 -0.820312   -0.48429 -0.0645073 0.523012  0.547585 0.665479 -0.507235 0.555802 -0.742422 -0.374023 -0.625488 -0.0771125 -0.776414   -0.616924 -0.0808589 0.358374  0.547585 0.665479 -0.507235 0.555802 -0.742422 -0.374023 -0.625488 -0.0771125 -0.776414   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.34261 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.435181 1.84259 -4.22974  4.20227 5.89136 -0.820312   -0.484121 -0.0652486 0.523703  0.545968 0.66633 -0.507861 0.556141 -0.741605 -0.375138 -0.626599 -0.0776293 -0.775466   -0.616991 -0.0817099 0.359266  0.545968 0.66633 -0.507861 0.556141 -0.741605 -0.375138 -0.626599 -0.0776293 -0.775466   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.35264 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.586548 1.84259 -4.41772  4.27643 5.7915 -0.820312   -0.483962 -0.0659826 0.524404  0.544345 0.667159 -0.508514 0.556457 -0.740804 -0.376252 -0.627729 -0.0781557 -0.774499   -0.617072 -0.0825555 0.360172  0.544345 0.667159 -0.508514 0.556457 -0.740804 -0.376252 -0.627729 -0.0781557 -0.774499   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.36264 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.435181 1.84259 -4.04175  4.07867 5.81647 -0.820312   -0.483814 -0.0667017 0.525109  0.542736 0.66796 -0.509182 0.556744 -0.740026 -0.377356 -0.628867 -0.0786793 -0.773522   -0.617166 -0.0833856 0.361084  0.542736 0.66796 -0.509182 0.556744 -0.740026 -0.377356 -0.628867 -0.0786793 -0.773522   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.37265 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.510864 1.92731 -4.22974  4.37531 5.7915 -0.820312   -0.483675 -0.0674374 0.525825  0.541089 0.668764 -0.509879 0.557045 -0.739239 -0.378453 -0.630018 -0.079249 -0.772526   -0.617271 -0.0842421 0.36201  0.541089 0.668764 -0.509879 0.557045 -0.739239 -0.378453 -0.630018 -0.079249 -0.772526   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.38268 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.20813 1.86377 -3.85376  4.22699 5.49194 -0.820312   -0.483548 -0.0681567 0.526538  0.539462 0.669537 -0.510589 0.557323 -0.738477 -0.379529 -0.631167 -0.0798218 -0.771529   -0.617387 -0.0850829 0.362935  0.539462 0.669537 -0.510589 0.557323 -0.738477 -0.379529 -0.631167 -0.0798218 -0.771529   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.39266 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.0756836 1.88495 -4.46472  4.42474 5.46698 -0.902344   -0.483425 -0.0688935 0.527275  0.537778 0.670316 -0.511342 0.557602 -0.737704 -0.380622 -0.632356 -0.0804353 -0.770491   -0.617516 -0.0859498 0.363893  0.537778 0.670316 -0.511342 0.557602 -0.737704 -0.380622 -0.632356 -0.0804353 -0.770491   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.40267 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.454102 1.94849 -3.66577  4.37531 5.69165 -0.902344   -0.483317 -0.0696321 0.528049  0.536055 0.671071 -0.51216 0.557847 -0.736946 -0.381729 -0.633602 -0.0810789 -0.769399   -0.617673 -0.0868248 0.364898  0.536055 0.671071 -0.51216 0.557847 -0.736946 -0.381729 -0.633602 -0.0810789 -0.769399   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.41265 0.0376905 0.289634  25.0279 10.2611 -18.7997 20.5405   0.379843 -0.0277577 -0.0575679  0.276381 0.0348413 -0.19989 0.939385   -0.378418 1.94849 -3.66577  4.47418 5.76654 -0.820312   -0.483208 -0.0703935 0.528837  0.534283 0.671843 -0.512999 0.55811 -0.736167 -0.382847 -0.634866 -0.0817607 -0.768284   -0.617832 -0.0877308 0.365923  0.534283 0.671843 -0.512999 0.55811 -0.736167 -0.382847 -0.634866 -0.0817607 -0.768284   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.42264 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.454102 2.0332 -3.28979  4.47418 5.66669 -0.881836   -0.48312 -0.0711473 0.529655  0.532488 0.672581 -0.513898 0.558329 -0.735414 -0.383972 -0.63618 -0.0824639 -0.767121   -0.618022 -0.0886338 0.366987  0.532488 0.672581 -0.513898 0.558329 -0.735414 -0.383972 -0.63618 -0.0824639 -0.767121   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.43264 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.227051 1.86377 -3.47778  4.42474 5.46698 -0.881836   -0.483039 -0.0718977 0.530465  0.530695 0.673303 -0.514807 0.558551 -0.734671 -0.385069 -0.637482 -0.0831918 -0.765961   -0.618217 -0.0895385 0.368043  0.530695 0.673303 -0.514807 0.558551 -0.734671 -0.385069 -0.637482 -0.0831918 -0.765961   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.44264 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.302734 2.11792 -3.47778  4.54834 5.56683 -0.963867   -0.482968 -0.0726495 0.531313  0.528866 0.674008 -0.515765 0.558732 -0.733941 -0.386199 -0.638842 -0.0839272 -0.764746   -0.618434 -0.0904463 0.369148  0.528866 0.674008 -0.515765 0.558732 -0.733941 -0.386199 -0.638842 -0.0839272 -0.764746   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.45261 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.302734 1.94849 -3.47778  4.52362 5.46698 -0.881836   -0.482912 -0.0734184 0.532148  0.527011 0.67471 -0.516745 0.558959 -0.733202 -0.387272 -0.640175 -0.0847429 -0.763541   -0.618661 -0.0913881 0.37024  0.527011 0.67471 -0.516745 0.558959 -0.733202 -0.387272 -0.640175 -0.0847429 -0.763541   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.46264 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   0.227051 2.1391 -3.52478  4.59778 5.26727 -0.881836   -0.482873 -0.0741703 0.532995  0.525168 0.675375 -0.517752 0.559147 -0.732495 -0.388338 -0.641524 -0.0855569 -0.762317   -0.618908 -0.0923126 0.371346  0.525168 0.675375 -0.517752 0.559147 -0.732495 -0.388338 -0.641524 -0.0855569 -0.762317   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.47265 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.378418 1.77905 -3.28979  4.44946 5.56683 -1.0459   -0.48285 -0.0749231 0.533878  0.523279 0.676014 -0.518829 0.559296 -0.731805 -0.389421 -0.642936 -0.0864032 -0.761031   -0.619184 -0.0932449 0.372502  0.523279 0.676014 -0.518829 0.559296 -0.731805 -0.389421 -0.642936 -0.0864032 -0.761031   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.48259 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.227051 1.94849 -2.72583  4.44946 5.56683 -0.963867   -0.482842 -0.0756559 0.534751  0.521426 0.676618 -0.519907 0.559428 -0.731147 -0.390467 -0.644325 -0.0872505 -0.759758   -0.619471 -0.0941574 0.373645  0.521426 0.676618 -0.519907 0.559428 -0.731147 -0.390467 -0.644325 -0.0872505 -0.759758   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.49264 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   0.0567627 2.05438 -3.1488  4.52362 5.26727 -1.0459   -0.482834 -0.0763966 0.535614  0.519566 0.677221 -0.520983 0.559585 -0.730483 -0.391484 -0.64569 -0.0881323 -0.758497   -0.619753 -0.095085 0.374775  0.519566 0.677221 -0.520983 0.559585 -0.730483 -0.391484 -0.64569 -0.0881323 -0.758497   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.50265 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.605469 1.94849 -2.72583  4.44946 5.66669 -1.0459   -0.482845 -0.0771445 0.536487  0.517674 0.677802 -0.522109 0.559749 -0.729828 -0.392469 -0.647066 -0.0890789 -0.757212   -0.620056 -0.0960337 0.37592  0.517674 0.677802 -0.522109 0.559749 -0.729828 -0.392469 -0.647066 -0.0890789 -0.757212   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.51264 0.0269254 0.0854359  27.9472 9.84336 -20.8227 20.5502   -0.149946 0.284992 -0.206839  -0.782371 -0.0875458 -0.564099 0.249047   -0.321655 2.11792 -2.72583  4.54834 5.46698 -1.0459   -0.482873 -0.0778672 0.537348  0.515825 0.678339 -0.523241 0.559893 -0.729213 -0.393407 -0.648417 -0.0900302 -0.755943   -0.620369 -0.0969581 0.37705  0.515825 0.678339 -0.523241 0.559893 -0.729213 -0.393407 -0.648417 -0.0900302 -0.755943   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.52259 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.245972 2.1391 -2.72583  4.4989 5.36713 -1.20996   -0.482903 -0.0786126 0.538225  0.513921 0.678884 -0.524406 0.560055 -0.72858 -0.394347 -0.649787 -0.0910328 -0.754645   -0.62069 -0.0979161 0.378202  0.513921 0.678884 -0.524406 0.560055 -0.72858 -0.394347 -0.649787 -0.0910328 -0.754645   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.53264 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.302734 1.96967 -2.91382  4.32587 5.49194 -1.12793   -0.482943 -0.079362 0.539121  0.51199 0.679415 -0.525605 0.560202 -0.727956 -0.395289 -0.651183 -0.0920607 -0.753316   -0.621027 -0.0988835 0.37938  0.51199 0.679415 -0.525605 0.560202 -0.727956 -0.395289 -0.651183 -0.0920607 -0.753316   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.54264 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   0.0567627 2.245 -2.96082  4.47418 5.16742 -1.20996   -0.482994 -0.0801006 0.53998  0.510102 0.679921 -0.526786 0.56038 -0.727348 -0.396155 -0.652511 -0.0931204 -0.752036   -0.621359 -0.0998468 0.38051  0.510102 0.679921 -0.526786 0.56038 -0.727348 -0.396155 -0.652511 -0.0931204 -0.752036   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.55264 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.605469 1.86377 -3.28979  4.30115 5.39209 -1.23047   -0.483068 -0.0808409 0.540872  0.508169 0.680395 -0.528041 0.560529 -0.726762 -0.397019 -0.65389 -0.0942292 -0.750699   -0.621725 -0.100822 0.381686  0.508169 0.680395 -0.528041 0.560529 -0.726762 -0.397019 -0.65389 -0.0942292 -0.750699   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.56264 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.359497 1.80023 -3.28979  4.10339 5.3172 -1.23047   -0.483144 -0.0816097 0.541788  0.506169 0.680879 -0.529337 0.560699 -0.726156 -0.397887 -0.655294 -0.0954009 -0.749326   -0.622099 -0.101839 0.382893  0.506169 0.680879 -0.529337 0.560699 -0.726156 -0.397887 -0.655294 -0.0954009 -0.749326   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.57268 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.359497 1.77905 -2.34985  4.20227 5.29224 -1.20996   -0.483236 -0.0823562 0.542701  0.504196 0.68132 -0.530651 0.560842 -0.725587 -0.398723 -0.656691 -0.0965771 -0.747951   -0.622488 -0.102835 0.384098  0.504196 0.68132 -0.530651 0.560842 -0.725587 -0.398723 -0.656691 -0.0965771 -0.747951   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.58266 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.359497 1.86377 -2.34985  4.00452 5.3172 -1.20996   -0.483345 -0.0830964 0.543622  0.502217 0.681729 -0.532 0.560973 -0.72504 -0.399532 -0.658094 -0.0977863 -0.746559   -0.622894 -0.103832 0.385315  0.502217 0.681729 -0.532 0.560973 -0.72504 -0.399532 -0.658094 -0.0977863 -0.746559   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.59266 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.132446 1.96967 -2.16187  4.15283 5.19238 -1.29199   -0.483461 -0.08383 0.544529  0.500254 0.68212 -0.533347 0.561115 -0.724506 -0.400301 -0.659466 -0.099017 -0.745184   -0.623301 -0.104827 0.386512  0.500254 0.68212 -0.533347 0.561115 -0.724506 -0.400301 -0.659466 -0.099017 -0.745184   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.60264 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   -0.794678 1.58844 -2.30286  3.65845 5.74158 -1.3125   -0.48359 -0.084592 0.545447  0.498233 0.682509 -0.534738 0.561295 -0.723957 -0.401041 -0.660842 -0.100334 -0.743788   -0.623721 -0.105868 0.387726  0.498233 0.682509 -0.534738 0.561295 -0.723957 -0.401041 -0.660842 -0.100334 -0.743788   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.61261 0.0259907 0.0805752  27.9304 9.86142 -20.8139 20.5851   -0.145573 0.278349 -0.204993  0.552202 -0.55924 -0.303573 0.538672   0.0189209 1.80023 -2.16187  3.8562 5.14246 -1.29199   -0.483708 -0.0853413 0.5463  0.49629 0.682898 -0.536047 0.561529 -0.723408 -0.401705 -0.662104 -0.101644 -0.742487   -0.624107 -0.106895 0.388855  0.49629 0.682898 -0.536047 0.561529 -0.723408 -0.401705 -0.662104 -0.101644 -0.742487   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.62264 0.0258509 0.0786077  27.9009 9.87044 -20.7538 20.5991   -0.140344 0.284811 -0.193832  0.107717 0.688499 0.15427 0.700405   -0.567627 1.5249 -2.11487  3.60901 5.44202 -1.37402   -0.483851 -0.0860787 0.547189  0.494322 0.683238 -0.537431 0.561711 -0.722898 -0.402368 -0.66342 -0.102982 -0.741126   -0.62453 -0.107916 0.390033  0.494322 0.683238 -0.537431 0.561711 -0.722898 -0.402368 -0.66342 -0.102982 -0.741126   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.63264 0.0258509 0.0786077  27.9009 9.87044 -20.7538 20.5991   -0.140344 0.284811 -0.193832  0.107717 0.688499 0.15427 0.700405   -0.20813 1.71552 -2.16187  4.07867 5.21735 -1.29199   -0.483997 -0.0868017 0.548045  0.4924 0.683559 -0.538786 0.561913 -0.722401 -0.402976 -0.664677 -0.104325 -0.739811   -0.624942 -0.108924 0.391168  0.4924 0.683559 -0.538786 0.561913 -0.722401 -0.402976 -0.664677 -0.104325 -0.739811   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.64265 0.0258509 0.0786077  27.9009 9.87044 -20.7538 20.5991   -0.140344 0.284811 -0.193832  0.107717 0.688499 0.15427 0.700405   -0.718994 1.5249 -2.44385  3.41125 5.46698 -1.39453   -0.484158 -0.0875238 0.548916  0.490459 0.683853 -0.54018 0.562101 -0.721922 -0.403572 -0.665953 -0.1057 -0.738468   -0.625374 -0.109937 0.392324  0.490459 0.683853 -0.54018 0.562101 -0.721922 -0.403572 -0.665953 -0.1057 -0.738468   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.65265 0.0258509 0.0786077  27.9009 9.87044 -20.7538 20.5991   -0.140344 0.284811 -0.193832  0.107717 0.688499 0.15427 0.700405   0.170288 1.90613 -1.97388  3.8562 5.0426 -1.37402   -0.484312 -0.0882331 0.549761  0.488561 0.684139 -0.541537 0.562299 -0.721451 -0.404139 -0.66718 -0.107059 -0.737163   -0.625788 -0.110935 0.393446  0.488561 0.684139 -0.541537 0.562299 -0.721451 -0.404139 -0.66718 -0.107059 -0.737163   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 2.66264 0.0258509 0.0786077  27.9009 9.87044 -20.7538 20.5991   -0.140344 0.284811 -0.193832  0.107717 0.688499 0.15427 0.700405   -0.946045 1.41901 -1.87988  3.43597 5.56683 -1.47656   -0.484492 -0.0889188 0.550668  0.486631 0.684366 -0.542985 0.562391 -0.721035 -0.404753 -0.668511 -0.108404 -0.735759   -0.62625 -0.111906 0.394651  0.486631 0.684366 -0.542985 0.562391 -0.721035 -0.404753 -0.668511 -0.108404 -0.735759   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
