 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z test.tcp_pose_out_port.p.X test.tcp_pose_out_port.p.Y test.tcp_pose_out_port.p.Z test.tcp_pose_out_port.M.X_x test.tcp_pose_out_port.M.X_y test.tcp_pose_out_port.M.X_z test.tcp_pose_out_port.M.Y_x test.tcp_pose_out_port.M.Y_y test.tcp_pose_out_port.M.Y_z test.tcp_pose_out_port.M.Z_x test.tcp_pose_out_port.M.Z_y test.tcp_pose_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 6.85e-07 0.0207298 0.194918  -2.03301 2.13009 4.78818 4.87379   -0.21341 0.30555 -0.237705  0.196317 -0.658133 0.287349 0.667646   -0.0567627 -0.169434 -0.187988  -0.519104 -0.14978 -0.0820312   -0.466033 -0.0358825 0.464332  0.580727 0.523893 -0.623131 0.425061 -0.847932 -0.316757 -0.694319 -0.0809193 -0.715104   -0.613263 -0.0530415 0.312694  0.580727 0.523893 -0.623131 0.425061 -0.847932 -0.316757 -0.694319 -0.0809193 -0.715104   3618.43 3618.43 3618.43 217.106 217.106 217.106  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0184478 0.0207298 0.194918  -2.03301 2.13009 4.78818 4.87379   -0.21341 0.30555 -0.237705  0.196317 -0.658133 0.287349 0.667646   0.0189209 -0.169434 -0.375977  -0.296631 -0.0748901 -0.164062   -0.466032 -0.0358826 0.464331  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312694  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   3618.43 3618.43 3618.43 217.106 217.106 217.106  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0284906 0.0207298 0.194918  -2.03301 2.13009 4.78818 4.87379   -0.21341 0.30555 -0.237705  0.196317 -0.658133 0.287349 0.667646   0.0946045 -0.232971 -0.751953  -0.197754 -0.0748901 -0.164062   -0.466032 -0.0358826 0.464331  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312694  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   3618.43 3618.43 3618.43 217.106 217.106 217.106  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0384465 0.0207298 0.194918  -2.03301 2.13009 4.78818 4.87379   -0.21341 0.30555 -0.237705  0.196317 -0.658133 0.287349 0.667646   0.0189209 -0.148254 -0.375977  -0.32135 -0.174744 -0.164062   -0.466032 -0.0358826 0.464331  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312694  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   3618.43 3618.43 3618.43 217.106 217.106 217.106  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0484617 0.0213638 0.164219  -1.93831 2.12698 4.88262 4.73886   -0.192965 0.288507 -0.228844  0.140686 -0.657223 0.311359 0.671805   0.0189209 -0.169434 0  -0.494385 -0.14978 -0.164062   -0.466032 -0.0358826 0.464331  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312694  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   3518.1 3518.1 3518.1 211.086 211.086 211.086  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0584431 0.0213638 0.164219  -1.93831 2.12698 4.88262 4.73886   -0.192965 0.288507 -0.228844  0.140686 -0.657223 0.311359 0.671805   -0.0567627 -0.169434 0  -0.494385 -0.0499268 -0.164062   -0.466032 -0.0358826 0.464331  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312694  0.580728 0.523893 -0.62313 0.425062 -0.847932 -0.316756 -0.694318 -0.0809193 -0.715105   3518.1 3518.1 3518.1 211.086 211.086 211.086  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0684202 0.0213638 0.164219  -1.93831 2.12698 4.88262 4.73886   -0.192965 0.288507 -0.228844  0.140686 -0.657223 0.311359 0.671805   0.0189209 -0.25415 -0.563965  -0.593262 -0.0499268 -0.164062   -0.466032 -0.0358826 0.464331  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312693  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   3518.1 3518.1 3518.1 211.086 211.086 211.086  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0784626 0.0213638 0.164219  -1.93831 2.12698 4.88262 4.73886   -0.192965 0.288507 -0.228844  0.140686 -0.657223 0.311359 0.671805   0.0189209 -0.25415 -0.751953  -0.296631 -0.0748901 -0.0820312   -0.466032 -0.0358826 0.464331  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312693  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   3518.1 3518.1 3518.1 211.086 211.086 211.086  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0884469 0.0213638 0.164219  -1.93831 2.12698 4.88262 4.73886   -0.192965 0.288507 -0.228844  0.140686 -0.657223 0.311359 0.671805   0.0189209 -0.148254 -0.751953  -0.222473 -0.174744 -0.164062   -0.466032 -0.0358826 0.464331  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312693  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   3518.1 3518.1 3518.1 211.086 211.086 211.086  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
 0.0984548 0.0213638 0.164219  -1.93831 2.12698 4.88262 4.73886   -0.192965 0.288507 -0.228844  0.140686 -0.657223 0.311359 0.671805   0.227051 -0.148254 -0.751953  -0.098877 -0.174744 -0.164062   -0.466032 -0.0358826 0.464331  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   -0.613262 -0.0530415 0.312693  0.580729 0.523894 -0.623129 0.425062 -0.847931 -0.316756 -0.694317 -0.0809193 -0.715105   3518.1 3518.1 3518.1 211.086 211.086 211.086  0 0 0 0 0 0   2.59921 -0.218185 0.696873 1.88912 -0.377564 -0.325915 -0.189014 
